-0.00273650834384537 -0.00453538666666667 -0.00102622444591387 0.00053176474059003 -0.000234034524923703 7.06920535774836e-05
-0.00659859585317056 0.00410699750356053 -0.00425766626449644 -0.000150462878602916 -5.98303133265513e-05 -0.000427579317734825
-0.0182386582780625 0.00616468707375852 0.000423816394216082 -0.000236246509622891 0.000306365441770476 -0.000221088145005261
-0.0095789950524707 0.0172465056974019 -0.00142632300492443 0.000639962936661572 0.000146510663949737 -0.000372194672779759
-0.0195674531702591 0.0138182734813354 0.00561503206806282 0.000183426845379751 0.000715657474671925 0.0001156123223635
-0.0250680126246039 0.0322130785476782 0.00629635142438592 -0.000103087176097843 0.0006181471645147 -0.000606191196811229
-0.0293833503595306 0.0309808115571701 0.0126286933350389 -0.000194145585686997 0.000452328223836813 0.000402924785441397
-0.0329936206522927 0.0578748395421308 -0.0024619335484863 -0.000113503494498736 0.000985071962345384 0.000343775829973347
-0.0248000638099637 0.0711008439091904 0.0095475396544173 -0.000830401751864778 0.00069230457606241 -0.000490150260042428
-0.0406967158415265 0.0966634424014251 0.00165274859511493 0.000761917638998321 0.00171745907334452 -0.000211022787160426
-0.0332909555837877 0.1239038439773 0.0033438668470322 3.05905860165275e-05 0.00195452395363989 -0.00033383304049652
-0.0339866752050278 0.153193063998901 0.00318538411601071 0.00033647395494196 0.00139033573047599 -0.000500949950889484
-0.0332583537119285 0.19321859648264 0.00100098127878996 0.000343480267789618 0.000729067128566518 7.1106229632176e-05
-0.0107603425039576 0.212960401239934 -0.0104025764243926 0.00048609717151903 0.00098649781781265 0.000736772870810104
-0.00558012044233154 0.220183395822998 -0.00840942334056772 0.000982499949703734 -0.000215605253548298 0.000263312110031694
0.02019694419831 0.209018965130195 -0.0107643192012416 0.000785557155026729 -0.000115598580100017 0.00053468191343335
0.0259400667928307 0.205338634124737 -0.00215698296163277 -3.44956476844977e-05 -0.00251603699658114 5.30873902683287e-05
0.036584212153325 0.16015613115927 0.00558489455067054 0.00077094462636527 -0.00140189500933223 0.000664113680699571
0.0414634770369217 0.127130559362608 -0.00031743524481816 -0.000369971682065123 -0.00191596895498114 -0.00048207954323679
0.0296070277133354 0.094249955876035 0.0121129397626719 -0.00037906951772165 -0.000673784932959152 0.00064840016560995
0.0247767510114113 0.0733099101734244 0.00847355967673684 -0.00101349234677951 -0.0013495292903472 -0.000306259046859283
0.00608724512900649 0.0607054558717922 0.00360891889849637 -0.000131365634614717 -0.000638822677709483 -0.000299203306941695
0.00349200809538707 0.0661654808909514 0.00468671067820767 -0.000659264918830604 0.000387118121458616 -0.000356053276671186
-0.0119638451743094 0.0700184577395449 0.000837264521258088 -0.000116195640178137 0.000757930330178832 -0.000623207335606429
-0.0152766120009754 0.0953236688629554 -0.00608951467567756 -0.000628060247683411 0.00113690714902808 0.000161784026684317
-0.0251270717379782 0.116229053800258 -0.00413903045855564 0.000659793474561495 0.00122653414548244 -0.000304971708686404
-0.0142387189821989 0.135164668499127 -0.0068288046460733 0.000294672360558464 0.000833748018499127 0.000277412522513089
-0.0119475765944435 0.142616648214223 -0.00657949947300367 0.00117239369596366 -0.000232197063428272 0.00010316586196051
0.0158118054612882 0.133142497977469 -0.000533932866738971 0.000839294600636742 -0.000894355445894412 5.96752097400554e-05
